0,84.0324,86.6000
1,89.9343,90.4750
2,88.5241,89.8833
3,92.5491,92.7750
4,94.1537,93.9000
5,93.5926,93.4583
6,95.8796,94.6167
7,96.6074,95.1583
8,95.4731,94.0250
9,98.4861,96.6250
10,99.1389,97.0083
11,99.1769,96.9833
12,99.6389,97.5667
13,99.0870,97.0833
14,99.4046,97.0667
15,99.8787,97.7500
16,99.9278,97.7750
17,99.9287,97.8250
18,99.9815,97.8583
19,99.9870,97.8583
20,99.9852,97.8333
