0,17.3188,16.7125
1,23.8313,23.9125
2,32.8563,31.8875
3,43.5063,42.2375
4,67.7000,66.3875
5,87.4875,85.8500
6,88.7500,87.0375
7,94.9938,92.6500
8,95.3344,92.3500
9,95.5969,92.3125
10,96.3125,92.6000
11,95.9062,91.5000
12,95.5281,91.3250
13,93.7906,89.8750
14,98.6188,94.0500
15,98.6906,93.8875
16,98.7906,93.8375
17,98.8563,93.7875
18,98.9156,93.8750
19,99.0219,93.7750
20,98.9906,93.6750
21,99.0594,93.7250
22,99.0563,93.7125
23,99.0563,93.7250
24,99.0438,93.7125
