0,3.820767
1,2.550841
2,2.465606
3,2.454829
4,2.331426
5,2.622162
6,2.326555
7,2.286294
8,2.691221
9,2.115592
10,2.678410
11,2.064878
12,2.333468
13,2.351367
14,2.258280
15,2.950047
16,2.817657
17,2.152430
18,2.354622
19,1.937753
20,2.378200
21,2.160561
22,2.220180
23,2.160636
24,2.132313
25,1.991292
26,1.860224
27,1.792266
28,1.944368
29,1.804679
30,1.928766
31,1.691083
32,1.930805
33,1.780359
34,1.634264
35,1.441657
36,1.622178
37,2.092715
38,1.677293
39,1.328597
40,1.515102
41,1.359805
42,1.097084
43,1.005804
44,1.069043
45,0.742341
46,0.996845
47,0.541643
48,0.709971
49,0.558971
50,0.917862
51,0.791273
52,0.512204
53,0.563869
54,0.616817
55,0.453093
56,0.546910
57,0.318828
58,0.378646
59,0.361453
60,0.732515
61,0.699869
62,0.383862
63,0.482894
64,0.428604
65,0.303416
66,0.366025
67,0.280536
68,0.284269
69,0.271197
70,0.466384
71,0.297250
72,0.208351
73,0.294444
74,0.222676
75,0.146956
76,0.170589
77,0.113660
78,0.241540
79,0.147385
80,0.325628
81,0.231166
82,0.180010
83,0.162447
84,0.204121
85,0.128068
86,0.138001
87,0.072184
88,0.183444
89,0.119694
90,0.275703
91,0.218743
92,0.162363
93,0.123449
94,0.182121
95,0.121807
96,0.138972
97,0.044157
98,0.117725
99,0.085111
100,0.237715
101,0.185850
102,0.131569
103,0.105099
104,0.169248
105,0.099507
106,0.116873
107,0.028328
108,0.064901
109,0.052963
110,0.204041
111,0.129761
112,0.078909
113,0.078047
114,0.152613
115,0.093371
116,0.132402
117,0.019410
118,0.030258
119,0.020593
120,0.163442
121,0.075289
122,0.070924
123,0.076095
124,0.121648
125,0.011372
126,0.056640
127,0.006456
128,0.038214
129,0.070198
130,0.115064
131,0.072828
132,0.097540
133,0.140402
134,0.087407
135,0.052111
136,0.033121
137,0.038953
138,0.127252
139,0.038813
140,0.112362
141,0.082667
142,0.043187
143,0.071303
144,0.119179
145,0.028801
146,0.027712
147,0.012056
148,0.002941
149,0.019090
150,0.063333
151,0.031023
152,0.019818
153,0.033146
154,0.086884
155,0.013801
156,0.011329
157,0.006542
158,0.001776
159,0.011637
160,0.029573
161,0.020892
162,0.016166
163,0.018690
164,0.061882
165,0.009027
166,0.005891
167,0.003608
168,0.001085
169,0.007707
170,0.021837
171,0.013405
172,0.012783
173,0.011789
174,0.044401
175,0.006809
176,0.004167
177,0.002595
178,0.000873
179,0.005401
180,0.009988
181,0.008976
182,0.009448
183,0.008276
184,0.033044
185,0.004169
186,0.003033
187,0.001702
188,0.000655
189,0.003654
190,0.005293
191,0.006438
192,0.005578
193,0.005642
194,0.020850
195,0.002453
196,0.002068
197,0.001553
198,0.000533
199,0.003425
200,0.004295
201,0.005502
202,0.005867
203,0.004409
204,0.013018
205,0.001303
206,0.001253
207,0.000835
208,0.000311
209,0.002220
210,0.003498
211,0.003932
212,0.004255
213,0.002050
214,0.009256
215,0.002170
216,0.000663
217,0.000476
218,0.000277
219,0.002221
220,0.002833
221,0.003415
222,0.003151
223,0.001862
224,0.008152
225,0.001914
226,0.000640
227,0.000490
228,0.000264
229,0.002166
230,0.002541
231,0.003110
232,0.002809
233,0.001736
234,0.007365
235,0.001710
236,0.000623
237,0.000492
238,0.000247
239,0.002084
240,0.002339
241,0.002914
242,0.002693
243,0.001579
244,0.006634
245,0.001478
246,0.000607
247,0.000499
248,0.000230
249,0.001854
