0,2.122885
1,1.523410
2,0.978090
3,0.681096
4,0.673909
5,0.409048
6,0.349753
7,0.238398
8,0.355857
9,0.382712
10,0.253356
11,0.248304
12,0.174020
13,0.221147
14,0.261331
15,0.119398
16,0.129625
17,0.125871
18,0.077360
19,0.187843
20,0.077854
21,0.093532
22,0.077674
23,0.056628
24,0.205680
25,0.061491
26,0.069229
27,0.079205
28,0.049718
29,0.168809
30,0.046648
31,0.067784
32,0.092217
33,0.041683
34,0.028771
35,0.029122
36,0.044135
37,0.037918
38,0.067089
39,0.073343
40,0.035183
41,0.029210
42,0.006540
43,0.015164
44,0.064672
45,0.006885
46,0.023148
47,0.015393
48,0.018128
49,0.025114
50,0.020313
51,0.013086
52,0.008023
53,0.019778
54,0.010065
55,0.011042
56,0.016354
57,0.030695
58,0.030951
59,0.019791
60,0.001472
61,0.009573
62,0.006770
63,0.021307
64,0.005391
65,0.001325
66,0.001686
67,0.003262
68,0.001245
69,0.006577
70,0.001213
71,0.000792
72,0.001473
73,0.000957
74,0.001536
75,0.000646
76,0.003421
77,0.000447
78,0.000292
79,0.000602
80,0.000243
81,0.000924
82,0.000216
83,0.000167
84,0.000270
85,0.000156
86,0.000281
87,0.000168
88,0.000128
89,0.000192
90,0.000118
91,0.000225
92,0.000134
93,0.000111
94,0.000165
95,0.000095
96,0.000206
97,0.000117
98,0.000103
99,0.000146
100,0.000079
101,0.000190
102,0.000100
103,0.000096
104,0.000129
