0,2.897900
1,2.468022
2,2.331862
3,2.402010
4,2.276953
5,2.139431
6,2.186461
7,2.096437
8,2.056918
9,1.939922
10,1.989368
11,1.581308
12,1.400626
13,1.102905
14,0.984934
15,0.553082
16,0.642627
17,0.462291
18,0.318533
19,0.473589
20,0.316085
21,0.428569
22,0.280635
23,0.196416
24,0.261231
25,0.215703
26,0.271333
27,0.138068
28,0.199016
29,0.154939
30,0.128650
31,0.122581
32,0.057155
33,0.136546
34,0.073942
35,0.082516
36,0.053166
37,0.042739
38,0.080385
39,0.085380
40,0.080992
41,0.050088
42,0.062516
43,0.061555
44,0.069982
45,0.072886
46,0.031660
47,0.016137
48,0.031581
49,0.038301
50,0.025543
51,0.026655
52,0.027545
53,0.007841
54,0.005869
55,0.036749
56,0.023816
57,0.009002
58,0.032171
59,0.034292
60,0.034989
61,0.031441
62,0.007681
63,0.006411
64,0.006211
65,0.005533
66,0.017790
67,0.002989
68,0.004066
69,0.001504
70,0.002000
71,0.002141
72,0.002781
73,0.002756
74,0.001445
75,0.001787
76,0.000315
77,0.000538
78,0.000325
79,0.000288
80,0.000464
81,0.006225
82,0.000276
83,0.000283
84,0.000193
85,0.000577
86,0.000225
87,0.000256
88,0.000135
89,0.000071
90,0.000178
91,0.000107
92,0.000168
93,0.000048
94,0.000058
95,0.000141
96,0.000075
97,0.000131
98,0.000035
99,0.000044
100,0.000105
101,0.000056
102,0.000102
103,0.000026
104,0.000032
105,0.000078
106,0.000043
107,0.000081
108,0.000020
109,0.000026
110,0.000064
111,0.000036
112,0.000068
113,0.000016
114,0.000021
115,0.000052
116,0.000029
117,0.000055
118,0.000012
119,0.000016
120,0.000042
121,0.000024
122,0.000046
123,0.000010
124,0.000013
